"","Date","Open","High","Low","Close","Volume","Dividend","Split","Adj_Open","Adj_High","Adj_Low","Adj_Close","Adj_Volume"
"958",2014-10-08,92.57,94.16,92.24,94.09,6619266,0,1,85.4564701022406,86.9242867540993,85.1518289103454,86.8596658952124,6619266
"959",2014-10-07,93.04,93.56,92.44,92.47,5030738,0,1,85.8903530119095,86.3703936779262,85.3364599357364,85.3641545895451,5030738
"960",2014-10-06,93.72,94.25,93.06,93.26,4952151,0,1,86.518098498239,87.0073707155253,85.9088161144486,86.0934471398397,4952151
"961",2014-10-03,92.52,93.68,92.335,93.54,6200290,0,1,85.4103123458928,86.4811722931608,85.2395286474061,86.3519305753871,6200290
"962",2014-10-02,91.31,92.46,91.07,92.24,5991202,0,1,84.2932946422771,85.3549230382755,84.0717374118078,85.1518289103454,5991202
"963",2014-10-01,92.14,92.34,90.92,91.02,5970715,0,1,85.0595133976499,85.2441444230409,83.9332641427645,84.02557965546,5970715
"964",2014-09-30,93.03,93.21,91.4,91.74,6774201,0,1,85.88112146064,86.0472893834919,84.376378603703,84.6902513468678,6774201
"965",2014-09-29,92.37,93.17,91.95,92.88,3894623,0,1,85.2718390768495,86.0103631784137,84.8841139235284,85.7426481915967,3894623
"966",2014-09-26,92.29,93,91.8,92.84,4572090,0,1,85.1979866666931,85.8534268068313,84.7456406544851,85.7057219865185,4572090
"967",2014-09-25,92.8,93,91.55,91.9,4934711,0,1,85.6687957814403,85.8534268068313,84.5148518727463,84.8379561671806,4934711
"968",2014-09-24,91.68,93.11,91.3501,93.02,6379689,0,1,84.6348620392505,85.9549738707964,84.330313162868,85.8718899093704,6379689
"969",2014-09-23,91.79,92.22,91.45,91.49,5821024,0,1,84.7364091032155,85.1333658078063,84.4225363600508,84.459462565129,5821024
"970",2014-09-22,91.98,92.42,91.68,91.89,5206670,0,1,84.911808577337,85.3179968331973,84.6348620392505,84.8287246159111,5206670
"971",2014-09-19,92.85,93.75,92.2,92.34,12498800,0,1,85.714953537788,86.5457931520477,85.1149027052672,85.2441444230409,12498800
"972",2014-09-18,91.83,92.44,91.2,92.09,6025100,0,1,84.7733353082938,85.3364599357364,84.191747578312,85.0133556413021,6025100
"973",2014-09-17,90.63,91.54,89.94,91.22,7068800,0,1,83.6655491559475,84.5056203214768,83.0285721183485,84.2102106808511,7068800
"974",2014-09-16,89.27,90.74,88.53,90.27,5045100,0,1,82.4100581832885,83.7670962199126,81.7269233893417,83.3332133102437,5045100
"975",2014-09-15,89.18,89.54,88.6,89.38,3935000,0,1,82.3269742218625,82.6593100675664,81.7915442482285,82.5116052472536,3935000
"976",2014-09-12,89.38,89.5,88.46,88.84,4593700,0,1,82.5116052472536,82.6223838624882,81.6623025304548,82.0131014786978,4593700
"977",2014-09-11,89.07,89.42,88.62,89.22,4537800,0,1,82.2254271578975,82.5485314523318,81.8100073507676,82.3639004269407,4537800
"978",2014-09-10,88.66,89.4,88.33,89.25,6245400,0,1,81.8469335558458,82.5300683497927,81.5422923639506,82.3915950807494,6245400
"979",2014-09-09,90.21,90.33,88.775,88.93,8103000,0,1,83.2778240026264,83.388602617861,81.9530963954457,82.0961854401237,8103000
"980",2014-09-08,91.38,91.78,90.57,90.82,4885900,0,1,84.3579155011639,84.727177551946,83.6101598483302,83.840948630069,4885900
"981",2014-09-05,89.66,91.64,89.2809,91.61,7746400,0,1,82.770088682801,84.5979358341723,82.4201205741723,84.5702411803636,7746400
"982",2014-09-04,89,90.75,89,89.93,8452200,0,1,82.1608062990106,83.7763277711822,82.1608062990106,83.0193405670789,8452200
"983",2014-09-03,91.11,91.31,88.98,89,15410400,0,1,84.108663616886,84.2932946422771,82.1423431964715,82.1608062990106,15410400
"984",2014-09-02,93.04,93.31,89.85,91.15,20753200,0.47,1,85.8903530119095,86.1396048961874,82.9454881569225,84.1455898219642,20753200
"985",2014-08-29,92.74,93.52,92.61,93.5,7672200,0,1,85.1742196036778,85.8905867730855,85.0548250754432,85.8722183841263,7672200
"986",2014-08-28,91.4,92.73,91.27,92.51,7575700,0,1,83.9435375434134,85.1650354091983,83.8241430151787,84.9629831306474,7575700
"987",2014-08-27,91.68,91.96,91.311,91.87,4320200,0,1,84.2006949888418,84.4578524342701,83.861798212545,84.3751946839539,4320200
"988",2014-08-26,90.98,91.83,90.9,91.63,5396400,0,1,83.5578013752708,84.3384579060355,83.4843278194341,84.1547740164438,5396400
"989",2014-08-25,91.25,91.82,90.95,91.2,7328700,0,1,83.8057746262196,84.3292737115559,83.530248791832,83.7598536538216,7328700
"990",2014-08-22,90.74,91.33,90.65,91.03,6939200,0,1,83.3373807077607,83.8792481820562,83.2547229574444,83.6037223476687,6939200
"991",2014-08-21,90.68,91.808,90.67,91.15,8315900,0,1,83.2822755408832,84.3182526781805,83.2730913464036,83.7139326814237,8315900
"992",2014-08-20,88.17,91.07,88.08,90.75,13394200,0,1,80.9770427265072,83.640459125587,80.8943849761909,83.3465649022403,13394200
"993",2014-08-19,86.9,88.99,86.57,88.23,18244600,0,1,79.8106500275998,81.7301466738332,79.5075716097734,81.0321478933847,18244600
"994",2014-08-18,84.21,84.62,83.293,83.59,9475300,0,1,77.3401017125912,77.7166536862542,76.4979110788132,76.7706816548569,9475300
"995",2014-08-15,84.035,84.09,82.845,83.69,5383500,0,1,77.1793783091985,77.2298913788362,76.0864591661278,76.8625235996528,5383500
"996",2014-08-14,83.09,83.965,82.74,83.86,4923000,0,1,76.3114719308776,77.1150889478414,75.9900251240921,77.0186549058057,4923000
"997",2014-08-13,82.98,83.385,82.74,83.12,4498700,0,1,76.2104457916022,76.5824056680254,75.9900251240921,76.3390245143164,4498700
"998",2014-08-12,82.75,83.09,82.68,82.92,3657100,0,1,75.9992093185717,76.3114719308776,75.9349199572146,76.1553406247247,3657100
"999",2014-08-11,82.61,83.07,82.5,82.88,3952000,0,1,75.8706305958575,76.2931035419185,75.7696044565821,76.1186038468063,3952000
"1000",2014-08-08,81.07,82.46,80.88,82.43,7226500,0,1,74.4562646460013,75.7328676786637,74.2817649508892,75.705315095225,7226500
"1001",2014-08-07,80.75,81.07,80.29,80.47,4045900,0,1,74.1623704226546,74.4562646460013,73.7398974765936,73.9052129772262,4045900
"1002",2014-08-06,79.94,81.02,79.85,80.52,4228200,0,1,73.4184506698081,74.4103436736034,73.3357929194919,73.9511339496241,4228200
"1003",2014-08-05,79.78,80.86,79.78,80.03,5895500,0,1,73.2715035581348,74.26339656193,73.2715035581348,73.5011084201244,5895500
"1004",2014-08-04,79.7,80.25,79.66,80.03,7025000,0,1,73.1980300022981,73.7031606986753,73.1612932243797,73.5011084201244,7025000
"1005",2014-08-01,80.56,81.0799,79.74,79.75,8708000,0,1,73.9878707275424,74.4653569985361,73.2347667802164,73.243950974696,8708000
"1006",2014-07-31,81.09,81.58,80.85,80.85,5748900,0,1,74.4746330349605,74.9246585644602,74.2542123674504,74.2542123674504,5748900
"1007",2014-07-30,81.5,81.85,81.07,81.76,5807300,0,1,74.8511850086235,75.172631815409,74.4562646460013,75.0899740650927,5807300
"1008",2014-07-29,81.21,81.81,80.89,80.98,4536500,0,1,74.5848433687155,75.1358950374907,74.2909491453688,74.373606895685,4536500
"1009",2014-07-28,81.2,81.34,80.66,81.07,3441600,0,1,74.5756591742359,74.7042378969501,74.0797126723383,74.4562646460013,3441600
"1010",2014-07-25,81.1,81.3,80.89,81.03,4680100,0,1,74.4838172294401,74.6675011190318,74.2909491453688,74.419527868083,4680100
"1011",2014-07-24,81.19,81.54,80.89,81.2,4359600,0,1,74.5664749797563,74.8879217865419,74.2909491453688,74.5756591742359,4359600
"1012",2014-07-23,80.46,81.09,80.21,81.02,3669200,0,1,73.8960287827466,74.4746330349605,73.6664239207569,74.4103436736034,3669200
"1013",2014-07-22,80.36,80.75,80.2,80.54,6336100,0,1,73.8041868379507,74.1623704226546,73.6572397262774,73.9695023385833,6336100
"1014",2014-07-21,80.01,80.03,79.525,79.71,4112800,0,1,73.4827400311652,73.5011084201244,73.0373065989053,73.2072141967777,4112800
"1015",2014-07-18,79.8,80.28,79.45,80.08,5323200,0,1,73.2898719470939,73.730713282114,72.9684251403084,73.5470293925223,5323200
"1016",2014-07-17,79.8,80.28,79.45,80.08,7697300,0,1,73.2898719470939,73.730713282114,72.9684251403084,73.5470293925223,7697300
"1017",2014-07-16,80.04,80.24,79.38,79.66,9033700,0,1,73.510292614604,73.6939765041957,72.9041357789513,73.1612932243797,9033700
"1018",2014-07-15,79.5,80.06,79.42,79.86,6051900,0,1,73.0143461127064,73.5286610035632,72.9408725568697,73.3449771139714,6051900
"1019",2014-07-14,79.92,80.06,79.19,79.46,7657200,0,1,73.400082280849,73.5286610035632,72.7296360838392,72.977609334788,7657200
"1020",2014-07-11,79.59,79.9,79.21,79.61,4746400,0,1,73.0970038630226,73.3817138918898,72.7480044727984,73.1153722519818,4746400
"1021",2014-07-10,79.05,79.58,77.95,79.4,11530900,0,1,72.601057361125,73.087819668543,71.5907959683706,72.9225041679105,11530900
"1022",2014-07-09,81.11,81.23,80.175,80.73,6980600,0,1,74.4930014239197,74.6032117576747,73.6342792400784,74.1440020336954,6980600
"1023",2014-07-08,81.42,81.53,80.55,80.76,7322900,0,1,74.7777114527868,74.8787375920623,73.9786865330629,74.1715546171342,7322900
"1024",2014-07-07,81.73,82.09,81.14,81.42,6071000,0,1,75.062421481654,75.3930524829191,74.5205540073584,74.7777114527868,6071000
"1025",2014-07-03,82.07,82.35,81.8,82.05,2764000,0,1,75.3746840939599,75.6318415393883,75.1267108430111,75.3563157050007,2764000
"1026",2014-07-02,81.84,82.18,81.62,81.98,4185700,0,1,75.1634476209294,75.4757102332353,74.9613953423785,75.2920263436436,4185700
"1027",2014-07-01,81.32,81.97,81.22,81.82,5234600,0,1,74.685869507991,75.282842149164,74.5940275631951,75.1450792319702,5234600
"1028",2014-06-30,81.02,81.23,80.48,80.96,5045300,0,1,74.4103436736034,74.6032117576747,73.9143971717058,74.3552385067259,5045300
"1029",2014-06-27,80.65,81.47,80.63,81.13,5011000,0,1,74.0705284778587,74.8236324251847,74.0521600888995,74.5113698128788,5011000
"1030",2014-06-26,80.45,80.97,80.12,80.75,5165200,0,1,73.886844588267,74.3644227012055,73.5837661704407,74.1623704226546,5165200
"1031",2014-06-25,80.36,80.61,80.12,80.53,4486300,0,1,73.8041868379507,74.0337916999404,73.5837661704407,73.9603181441037,4486300
"1032",2014-06-24,80.38,80.83,79.83,80.43,5579300,0,1,73.8225552269099,74.2358439784913,73.3174245305327,73.8684761993078,5579300
"1033",2014-06-23,80.16,80.8,79.97,80.64,4920400,0,1,73.620502948359,74.2082913950525,73.4460032532469,74.0613442833791,4920400
"1034",2014-06-20,80.69,80.8,79.86,80.17,13661000,0,1,74.1072652557771,74.2082913950525,73.3449771139714,73.6296871428386,13661000
"1035",2014-06-19,80.71,80.85,79.95,80.44,5095400,0,1,74.1256336447362,74.2542123674504,73.4276348642877,73.8776603937874,5095400
"1036",2014-06-18,80.03,80.76,79.79,80.71,8071500,0,1,73.5011084201244,74.1715546171342,73.2806877526144,74.1256336447362,8071500
"1037",2014-06-17,78.84,80.46,78.73,80.02,9587300,0,1,72.4081892770537,73.8960287827466,72.3071631377783,73.4919242256448,9587300
"1038",2014-06-16,77.96,79.09,77.96,78.9,7164400,0,1,71.5999801628502,72.6377941390434,71.5999801628502,72.4632944439312,7164400
"1039",2014-06-13,78.49,78.59,77.75,78.07,7971800,0,1,72.0867424702682,72.1785844150641,71.4071120787789,71.7010063021256,7971800
"1040",2014-06-12,79.73,79.78,78.2,78.43,7643300,0,1,73.2255825857368,73.2715035581348,71.8204008303602,72.0316373033907,7643300
"1041",2014-06-11,80.46,80.73,79.76,79.81,4918100,0,1,73.8960287827466,74.1440020336954,73.2531351691756,73.2990561415735,4918100
"1042",2014-06-10,80.26,80.85,80.22,80.74,4249500,0,1,73.7123448931549,74.2542123674504,73.6756081152365,74.153186228175,4249500
"1043",2014-06-09,80.63,81.32,80.42,80.61,3718600,0,1,74.0521600888995,74.685869507991,73.8592920048282,74.0337916999404,3718600
"1044",2014-06-06,80.58,81.27,80.51,80.64,4460300,0,1,74.0062391165016,74.639948535593,73.9419497551445,74.0613442833791,4460300
"1045",2014-06-05,80.67,80.86,80.28,80.38,5666400,0,1,74.0888968668179,74.26339656193,73.730713282114,73.8225552269099,5666400
"1046",2014-06-04,80.32,80.89,80.06,80.54,4961600,0,1,73.7674500600324,74.2909491453688,73.5286610035632,73.9695023385833,4961600
"1047",2014-06-03,80.19,80.88,80.15,80.67,5477700,0.47,1,73.6480555317978,74.2817649508892,73.6113187538794,74.0888968668179,5477700
"1048",2014-06-02,80.25,81.06,80.17,80.84,6817700,0,1,73.2762382741205,74.0158489034294,73.203190310732,73.8149670041109,6817700
"1049",2014-05-30,79.77,80.27,79.58,80.23,4528000,0,1,72.8379504937893,73.2945002649676,72.6644615807415,73.2579762832734,4528000
"1050",2014-05-29,79.88,79.99,79.44,79.9,4408900,0,1,72.9383914434485,73.0388323931078,72.5366276448116,72.9566534342957,4408900
"1051",2014-05-28,79.75,80,79.27,79.68,4002200,0,1,72.8196885029422,73.0479633885313,72.381400722611,72.7557715349772,4002200
"1052",2014-05-27,79.38,80,79.3,79.69,4760600,0,1,72.4818416722702,73.0479633885313,72.4087937088817,72.7649025304008,4760600
"1053",2014-05-23,78.77,79.4,78.51,79.18,5003100,0,1,71.9248509514326,72.5001036631173,71.6874450704199,72.2992217637989,5003100
"1054",2014-05-22,77.76,79.05,77.76,78.78,5265900,0,1,71.0026204136525,72.1805188232925,71.0026204136525,71.9339819468562,5265900
"1055",2014-05-21,78.25,78.51,77.75,78.08,6693900,0,1,71.4500391894072,71.6874450704199,70.9934894182289,71.2948122672066,6693900
"1056",2014-05-20,77.92,78.82,77.4,77.96,15432200,0,1,71.1487163404295,71.9705059285505,70.6739045784041,71.1852403221238,15432200
"1057",2014-05-19,76.58,77.07,76.37,76.5,7733800,0,1,69.9251629536716,70.3725817294264,69.7334120497767,69.8521149902831,7733800
"1058",2014-05-16,76.79,77.37,76.6576,77.36,7039400,0,1,70.1169138575665,70.6465115921334,69.9960194781585,70.6373805967098,7039400
"1059",2014-05-15,76.05,76.29,75.32,76.24,6304700,0,1,69.4412201962226,69.6603640863882,68.7746575303022,69.6147091092703,6304700
"1060",2014-05-14,77.33,77.37,76.17,76.31,6870000,0,1,70.6099876104391,70.6465115921334,69.5507921413054,69.6786260772353,6870000
